,Num Nodes,Inhib Message Size,Inhib Wait Time (us),Inhib Comm Sparsity,Run Iteration,Inhib App Time Average,Inhib MPI Time Average,Inhib Total Messages Sent,Inhib Total Bytes Sent
0,8,400000,0,1.0,0,361.0,360.0,61278336,24500000000000.0
1,8,20000,100,0.1,2,360.0,338.2142857142857,1199197440,24000000000000.0
2,8,4000000,10000,0.3,3,361.0,359.0,9064832,36300000000000.0
3,8,2000000,10000,1.0,3,364.0,363.0,13817664,27600000000000.0
4,8,40000,10000,0.5,2,360.0,293.0424107142857,611745792,24500000000000.0
5,8,400000,100000,0.1,0,360.0,161.0,40017600,16000000000000.0
6,8,4000000,10000,0.7,2,360.0,359.8861607142857,7431872,29700000000000.0
7,8,2000,1000,0.1,2,360.0,119.30357142857143,3798365760,7600000000000.0
8,8,4000,0,0.3,2,360.0,353.52901785714283,528401664,2110000000000.0
9,8,400000,1000,0.5,3,360.0,359.0,63723520,25500000000000.0
10,8,2000000,1000000,0.5,0,362.0,244.0,11841536,23700000000000.0
11,8,20000,1000,0.5,0,360.0,333.8794642857143,1290326016,25800000000000.0
12,8,2000000,1000,1.0,2,364.0,364.0,11414592,22800000000000.0
13,8,40000,100000,0.5,1,360.0,114.99107142857143,243955712,9760000000000.0
14,8,4000,100,0.7,1,360.0,353.8013392857143,489662208,1960000000000.0
15,8,2000000,100000,0.1,2,360.0,283.0,15583680,31200000000000.0
16,8,4000000,100000,0.5,3,361.9955357142857,354.0,7124992,28500000000000.0
17,8,2000,1000,0.5,2,360.0,352.7544642857143,402411520,805000000000.0
18,8,400000,100,1.0,3,360.0,360.0,64081920,25600000000000.0
19,8,2000000,100000,1.0,1,361.0,353.0,14418432,28800000000000.0
20,8,2000000,100000,0.5,0,361.0,345.0,16056320,32100000000000.0
21,8,4000,1000000,0.7,3,361.0,35.166294642857146,45572800,182000000000.0
22,8,20000,100,0.7,3,360.0,345.4330357142857,1374335424,27500000000000.0
23,8,4000000,10000,0.5,3,362.0,361.0,7124992,28500000000000.0
24,8,40000,10000,0.3,1,360.0,259.77232142857144,560398720,22400000000000.0
25,8,200000,100000,0.7,3,360.0,269.0,126482048,25300000000000.0
26,8,200000,1000000,1.0,2,361.0,103.0,51465792,10300000000000.0
27,8,40000,1000,0.1,3,360.0,311.91294642857144,683303040,27300000000000.0
28,8,40000,0,0.3,2,360.0,354.15625,522158336,20900000000000.0
29,8,20000,1000000,1.0,2,360.0,16.504464285714285,68687808,1370000000000.0
30,8,4000000,1000000,0.1,2,361.0,144.0,4374720,17500000000000.0
31,8,4000000,1000000,0.7,2,366.0111607142857,323.0,6029632,24100000000000.0
32,8,2000,1000,0.7,2,360.0,354.75,340463872,681000000000.0
33,8,20000,10000,0.7,1,360.0,272.08705357142856,1089820928,21800000000000.0
34,8,2000000,1000000,1.0,2,361.0,299.0,12415872,24800000000000.0
35,8,2000000,1000,0.5,2,361.0,360.0,13146112,26300000000000.0
36,8,200000,10000,1.0,0,360.0,352.0,143984064,28800000000000.0
37,8,40000,1000000,0.7,3,360.0,22.911830357142858,47255488,1890000000000.0
38,8,200000,10000,0.7,0,360.0,349.0,135035712,27000000000000.0
39,8,4000000,1000,0.7,2,362.0,362.0,7852544,31400000000000.0
40,8,2000,100000,1.0,3,360.0,244.91294642857142,227490816,455000000000.0
41,8,2000,10000,0.3,1,360.0,264.8125,537586560,1080000000000.0
42,8,20000,10000,0.1,2,360.0,138.33705357142858,429508800,8590000000000.0
43,8,40000,100000,0.1,0,360.0,39.806696428571435,64310400,2570000000000.0
44,8,2000,100,0.3,3,360.0,352.88392857142856,668096128,1340000000000.0
45,8,4000000,0,0.7,1,360.0,360.0,9114560,36500000000000.0
46,8,4000000,1000,0.1,3,360.0,360.0,8890560,35600000000000.0
47,8,40000,1000,0.1,1,360.0,310.4419642857143,704833920,28200000000000.0
48,8,40000,100000,0.3,1,360.0,74.80982142857144,169950592,6800000000000.0
49,8,400000,100,0.5,3,360.0,359.0,77672448,31100000000000.0
50,8,200000,100000,0.5,3,360.0,241.0,118716416,23700000000000.0
51,8,4000,1000000,1.0,0,361.0,57.437053571428564,60677568,243000000000.0
52,8,40000,10000,0.1,2,360.0,178.22321428571428,352175040,14100000000000.0
53,8,200000,10000,0.5,0,360.0,341.0,173709312,34700000000000.0
54,8,40000,100,1.0,0,360.0,353.49107142857144,731535168,29300000000000.0
55,8,200000,10000,0.3,0,360.0,329.0,175293440,35100000000000.0
56,8,40000,10000,1.0,2,360.0,319.0200892857143,712110336,28500000000000.0
57,8,4000,1000000,0.1,3,361.0,0.5209821428571428,7257600,29000000000.0
58,8,20000,100,1.0,3,360.0,346.29464285714283,1588030080,31800000000000.0
59,8,200000,100,0.1,1,360.0,356.95982142857144,184826880,37000000000000.0
60,8,200000,0,1.0,2,360.0,359.0,158202240,31600000000000.0
61,8,400000,1000000,0.5,2,361.0,134.0,22679552,9070000000000.0
62,8,400000,1000,0.1,1,360.0,355.66294642857144,66286080,26500000000000.0
63,8,4000000,100,1.0,1,367.0,367.0,7409472,29600000000000.0
64,8,4000000,0,1.0,2,361.0,361.0,8010240,32000000000000.0
65,8,40000,100000,0.7,2,360.0,138.00446428571428,307230784,12300000000000.0
66,8,4000000,0,1.0,3,368.0,367.89955357142856,8811264,35200000000000.0
67,8,2000000,1000000,0.7,0,363.0,272.0,12760384,25500000000000.0
68,8,200000,0,0.3,2,360.0,358.91517857142856,165027968,33000000000000.0
69,8,4000,1000000,0.3,1,360.0,7.163571428571428,21191296,84800000000.0
70,8,200000,100000,0.3,0,360.0,173.43303571428572,111299328,22300000000000.0
71,8,2000000,100000,0.1,3,361.0,296.0,12962880,25900000000000.0
72,8,20000,1000000,0.5,0,360.0,8.87484375,35223552,704000000000.0
73,8,4000000,100,0.7,1,362.0,362.0,7011200,28000000000000.0
74,8,2000000,100,0.3,2,361.0,361.0,16268672,32500000000000.0
75,8,2000,100,1.0,1,360.0,356.71651785714283,432152448,864000000000.0
76,8,2000000,100000,1.0,0,365.0,357.0,15619968,31200000000000.0
77,8,200000,100000,0.1,1,360.0,83.10044642857143,55681920,11100000000000.0
78,8,40000,100000,0.3,3,360.0,79.02633928571429,167429248,6700000000000.0
79,8,20000,1000,0.1,1,360.0,286.84598214285717,1168433280,23400000000000.0
80,8,400000,10000,0.1,3,360.0,327.0,64068480,25600000000000.0
81,8,4000000,0,1.0,0,363.0,363.0,9011520,36000000000000.0
82,8,2000000,1000000,0.3,3,360.0,201.0,9545088,19100000000000.0
83,8,200000,100,1.0,0,360.0,359.0,147188160,29400000000000.0
84,8,400000,100000,1.0,3,361.0,330.0,60677568,24300000000000.0
85,8,200000,100,0.1,0,360.0,356.86830357142856,186822720,37400000000000.0
86,8,20000,1000,0.1,2,360.0,290.4263392857143,1104102720,22100000000000.0
87,8,4000,100000,0.5,0,360.0,132.66294642857142,225290240,901000000000.0
88,8,400000,1000000,1.0,2,361.0,188.61607142857142,34444032,13800000000000.0
89,8,2000,10000,0.3,3,360.0,263.6830357142857,544190080,1090000000000.0
90,8,2000000,1000000,1.0,1,361.0,294.0,13216896,26400000000000.0
91,8,200000,100000,0.7,0,360.0,274.0,119190400,23800000000000.0
92,8,20000,100000,0.7,2,360.0,92.11874999999999,370752256,7420000000000.0
93,8,20000,1000000,0.3,1,361.0,5.442857142857142,21311360,426000000000.0
94,8,2000000,10000,0.5,2,362.0,360.0,14149632,28300000000000.0
95,8,4000000,1000,0.7,3,362.0,361.0,7852544,31400000000000.0
96,8,40000,0,1.0,2,360.0,355.11830357142856,597163392,23900000000000.0
97,8,4000000,100000,0.5,2,364.0,356.0,7727104,30900000000000.0
98,8,40000,100000,0.1,3,360.0,31.658258928571428,65943360,2640000000000.0
99,8,4000000,0,0.5,2,361.0,361.0,8529920,34100000000000.0
100,8,20000,1000000,0.1,2,360.0,1.9102901785714284,7217280,144000000000.0
101,8,400000,1000000,1.0,3,361.0,195.0,33242496,13300000000000.0
102,8,400000,10000,0.5,3,360.0,353.0,62117888,24800000000000.0
103,8,2000000,0,1.0,2,363.0,363.0,16020480,32000000000000.0
104,8,2000,1000000,1.0,3,360.0,73.83482142857143,57273216,115000000000.0
105,8,4000,1000000,0.5,3,360.0,11.829687500000002,34922496,140000000000.0
106,8,20000,10000,0.1,1,360.0,111.87053571428571,481017600,9620000000000.0
107,8,40000,100000,0.7,1,360.0,143.0,300920704,12000000000000.0
108,8,200000,100000,0.7,2,360.0,271.0,124238464,24800000000000.0
109,8,40000,100000,0.5,3,360.0,109.08258928571429,249073664,9960000000000.0
110,8,40000,0,1.0,1,360.0,354.50669642857144,695088576,27800000000000.0
111,8,2000,100,0.3,0,360.0,355.60714285714283,437693312,875000000000.0
112,8,4000,1000,1.0,0,360.0,352.52232142857144,472403904,1890000000000.0
113,8,2000000,100,0.7,1,360.0,360.0,11498368,23000000000000.0
114,8,200000,1000,0.3,1,360.0,355.0,181056512,36200000000000.0
115,8,200000,1000000,0.1,2,360.0,15.111830357142853,6955200,1390000000000.0
116,8,4000,100,1.0,2,360.0,355.22544642857144,433754496,1740000000000.0
117,8,200000,0,0.7,3,360.0,359.0,175139776,35000000000000.0
118,8,2000,1000,0.3,0,360.0,345.75223214285717,548632448,1100000000000.0
119,8,40000,100000,0.1,2,360.0,33.308705357142856,65600640,2620000000000.0
120,8,4000000,100,1.0,2,366.0,366.0,7409472,29600000000000.0
121,8,4000,10000,0.7,1,360.0,324.31026785714283,424037376,1700000000000.0
122,8,4000000,1000000,0.1,1,362.0,148.0,4294080,17200000000000.0
123,8,40000,100000,0.5,0,360.0,118.0,240443392,9620000000000.0
124,8,2000,100,0.5,2,360.0,357.29464285714283,328853504,658000000000.0
125,8,4000,0,0.7,2,360.0,355.77232142857144,389121600,1560000000000.0
126,8,4000,10000,0.1,0,360.0,31.989955357142858,630080640,2520000000000.0
127,8,2000,1000000,0.7,0,361.0,46.45558035714286,44030336,88100000000.0
128,8,400000,1000,0.7,3,361.0,359.796875,69831552,27900000000000.0
129,8,20000,100000,0.3,1,360.0,42.24821428571429,189340928,3790000000000.0
130,8,4000000,0,0.7,0,363.0,362.0,8974336,35900000000000.0
131,8,20000,10000,0.5,3,360.0,243.14508928571428,1061623808,21200000000000.0
132,8,20000,10000,0.3,2,360.0,201.92410714285714,881750016,17600000000000.0
133,8,4000,1000000,0.1,2,361.0,0.5903080357142857,7257600,29000000000.0
134,8,4000,0,0.5,3,360.0,353.85044642857144,567289856,2270000000000.0
135,8,4000,100000,0.5,1,360.0,133.37276785714286,224587776,898000000000.0
136,8,20000,0,0.5,0,360.0,348.0580357142857,1231519744,24600000000000.0
137,8,400000,100,0.3,1,360.0,359.0,65254784,26100000000000.0
138,8,20000,10000,0.7,3,360.0,280.18973214285717,987036736,19700000000000.0
139,8,4000,1000000,0.1,1,361.0,0.5148616071428572,7257600,29000000000.0
140,8,40000,100000,0.7,3,360.0,141.97544642857142,302322944,12100000000000.0
141,8,2000,1000000,0.5,2,361.0,32.411607142857136,32915456,65800000000.0
142,8,2000000,100,0.1,3,360.0,360.0,16813440,33600000000000.0
143,8,40000,0,0.7,3,360.0,354.8169642857143,549678080,22000000000000.0
144,8,20000,10000,1.0,3,360.0,295.23660714285717,1122434880,22400000000000.0
145,8,400000,1000,0.7,0,360.0,359.0,65344384,26100000000000.0
146,8,200000,10000,0.5,2,360.0,343.0,157351936,31500000000000.0
147,8,40000,100000,1.0,1,360.0,175.09375,364465920,14600000000000.0
148,8,40000,1000,1.0,3,360.0,349.4575892857143,834867264,33400000000000.0
149,8,20000,1000,0.7,1,360.0,336.5669642857143,1411915456,28200000000000.0
150,8,4000000,10000,0.1,2,360.0,356.0,8326080,33300000000000.0
151,8,200000,100,0.5,1,360.0,358.0,171802624,34400000000000.0
152,8,20000,100000,0.7,1,360.0,83.01919642857145,383512640,7670000000000.0
153,8,40000,1000000,0.1,1,360.0,5.23982142857143,7156800,286000000000.0
154,8,4000000,0,0.5,0,361.0,360.0,8730624,34900000000000.0
155,8,40000,100000,0.3,2,360.0,78.56897321428572,167729408,6710000000000.0
156,8,2000000,1000000,0.1,2,361.0,86.20000000000003,5544000,11100000000000.0
157,8,40000,100000,1.0,0,360.0,176.0,363865152,14600000000000.0
158,8,400000,100000,0.7,3,360.0,317.0,60296320,24100000000000.0
159,8,40000,100,0.7,0,360.0,351.5200892857143,802221504,32100000000000.0
160,8,2000000,1000,1.0,0,366.0,365.0,12816384,25600000000000.0
161,8,4000,1000,1.0,3,360.0,353.02232142857144,447772416,1790000000000.0
162,8,4000,100000,0.7,3,360.0,213.72321428571428,201642112,807000000000.0
163,8,20000,10000,0.5,2,360.0,246.05803571428572,1038542848,20800000000000.0
164,8,4000000,1000000,0.3,2,362.0,250.0,6723584,26900000000000.0
165,8,400000,0,1.0,1,360.0,360.0,71891904,28800000000000.0
166,8,200000,10000,0.7,3,360.0,348.0,151722368,30300000000000.0
167,8,200000,1000000,1.0,0,361.0,110.0,50264256,10100000000000.0
168,8,4000,100,0.3,3,360.0,347.90848214285717,840327936,3360000000000.0
169,8,2000,100000,0.3,0,360.0,64.1125,176494080,353000000000.0
170,8,2000,1000000,0.1,0,361.0,0.41082142857142856,7257600,14500000000.0
171,8,40000,0,0.1,3,360.0,350.40625,825491520,33000000000000.0
172,8,4000000,100000,1.0,3,365.0,361.0,7409472,29600000000000.0
173,8,200000,100000,1.0,2,361.0,297.0,125961024,25200000000000.0
174,8,400000,1000,0.3,0,360.0,358.0,65795072,26300000000000.0
175,8,4000,10000,0.5,1,360.0,301.84375,516913152,2070000000000.0
176,8,4000,1000,0.5,2,360.0,349.9486607142857,460314624,1840000000000.0
177,8,200000,100000,0.5,1,360.0,240.0,119418880,23900000000000.0
178,8,2000000,10000,1.0,1,364.0,363.0,14618688,29200000000000.0
179,8,200000,100,0.3,3,360.0,358.0,147558656,29500000000000.0
180,8,4000,0,0.3,3,360.0,352.95535714285717,578228224,2310000000000.0
181,8,4000000,1000000,1.0,0,362.02901785714283,326.0,7209216,28800000000000.0
182,8,20000,100000,0.7,0,360.0,82.68794642857144,383933312,7680000000000.0
183,8,2000000,10000,0.5,1,361.0,360.0,10737664,21500000000000.0
184,8,2000000,100,1.0,1,364.0,364.0,14618688,29200000000000.0
185,8,4000,0,0.7,3,360.0,355.6138392857143,406930048,1630000000000.0
186,8,2000000,0,1.0,3,364.0,364.0,15820224,31600000000000.0
187,8,40000,100,1.0,2,360.0,352.90625,813039360,32500000000000.0
188,8,2000,1000000,0.7,1,361.0,49.424107142857125,43609664,87200000000.0
189,8,2000000,0,0.1,2,360.0,360.0,23627520,47300000000000.0
190,8,2000,0,0.7,2,360.0,357.74776785714283,327002368,654000000000.0
191,8,20000,10000,0.7,2,360.0,267.11830357142856,1149556352,23000000000000.0
192,8,2000000,100,0.5,2,360.0,360.0,13848576,27700000000000.0
193,8,2000,10000,0.1,1,360.0,20.925000000000004,657115200,1310000000000.0
194,8,2000,10000,1.0,2,360.0,337.00892857142856,397908672,796000000000.0
195,8,200000,10000,0.5,3,360.0,344.04464285714283,145209344,29000000000000.0
196,8,20000,100,0.5,3,360.0,345.1919642857143,1321535488,26400000000000.0
197,8,400000,100,0.7,1,360.0,360.0,64362816,25700000000000.0
198,8,4000000,1000,1.0,0,369.0,369.0,7609728,30400000000000.0
199,8,20000,100000,0.3,3,360.0,42.857366071428565,188980736,3780000000000.0
200,8,40000,0,1.0,3,360.0,354.05357142857144,746153856,29800000000000.0
201,8,2000000,100000,0.7,3,362.28125,353.0,13321280,26600000000000.0
202,8,20000,100,1.0,2,360.0,345.27455357142856,1702977024,34100000000000.0
203,8,20000,1000000,0.7,0,361.0,12.209151785714283,48797952,976000000000.0
204,8,4000,10000,0.1,3,360.0,32.934821428571425,628145280,2510000000000.0
205,8,4000000,100,0.5,3,361.0,361.0,7626752,30500000000000.0
206,8,400000,1000,0.5,1,360.0,359.0,65329152,26100000000000.0
207,8,4000000,1000000,0.3,1,361.0,249.0,6663552,26700000000000.0
208,8,40000,100,0.5,3,360.0,351.28348214285717,785956864,31400000000000.0
209,8,2000000,1000,1.0,3,361.0,360.0,13417152,26800000000000.0
210,8,2000,100,1.0,0,360.0,356.67410714285717,432552960,865000000000.0
211,8,4000000,100000,1.0,0,366.0,362.0,7209216,28800000000000.0
212,8,20000,100000,0.5,0,360.0,64.87745535714285,293228544,5860000000000.0
213,8,200000,1000,1.0,2,360.0,358.77232142857144,153195840,30600000000000.0
214,8,20000,100000,1.0,1,360.0,112.06696428571429,488824896,9780000000000.0
215,8,200000,100,0.7,0,360.0,359.0,152563712,30500000000000.0
216,8,2000000,0,0.5,3,360.0,360.0,16758784,33500000000000.0
217,8,2000000,1000000,0.3,0,361.0,195.37723214285714,9905280,19800000000000.0
218,8,20000,100,0.1,1,360.0,336.92410714285717,1287478080,25700000000000.0
219,8,40000,1000,0.7,0,360.0,347.0200892857143,783992384,31400000000000.0
220,8,2000,0,0.5,3,360.0,357.66517857142856,361869312,724000000000.0
221,8,4000000,10000,0.7,1,366.0,366.0,7572096,30300000000000.0
222,8,4000,1000,0.3,1,360.0,345.72544642857144,473952640,1900000000000.0
223,8,200000,10000,1.0,2,360.0,351.0,162407616,32500000000000.0
224,8,40000,100,0.7,3,360.0,351.703125,783711936,31300000000000.0
225,8,200000,1000000,0.5,1,360.0,61.100000000000016,30005248,6000000000000.0
226,8,200000,10000,0.7,2,360.0,349.421875,134615040,26900000000000.0
227,8,4000,1000,0.5,1,360.0,349.609375,469848064,1880000000000.0
228,8,200000,100,1.0,1,360.0,359.0,136975104,27400000000000.0
229,8,40000,100,0.3,2,360.0,349.37276785714283,779635584,31200000000000.0
230,8,2000000,100000,0.3,2,360.0,334.0,15608320,31200000000000.0
231,8,200000,100,0.7,3,360.0,359.0,155648640,31100000000000.0
232,8,200000,100,1.0,2,360.0,359.0,129966144,26000000000000.0
233,8,20000,0,0.5,3,360.0,346.5267857142857,1373216768,27500000000000.0
234,8,20000,100,0.5,2,360.0,344.29910714285717,1400412160,28000000000000.0
235,8,2000,100000,0.1,3,360.0,2.369575892857143,71809920,144000000000.0
236,8,400000,1000000,0.3,1,361.0,71.99933035714285,17349248,6940000000000.0
237,8,2000000,10000,1.0,2,360.0,359.0,13417152,26800000000000.0
238,8,200000,100,0.7,2,360.0,359.0,150039680,30000000000000.0
239,8,200000,100000,0.1,2,360.0,99.72767857142857,52295040,10500000000000.0
240,8,400000,100,1.0,1,360.0,360.0,70289856,28100000000000.0
241,8,20000,10000,1.0,0,360.0,298.28125,1069767552,21400000000000.0
242,8,200000,0,0.1,2,360.0,358.96875,141422400,28300000000000.0
243,8,4000,0,0.7,0,360.0,355.3794642857143,415063040,1660000000000.0
244,8,40000,1000000,1.0,1,360.0,32.699999999999996,65483712,2620000000000.0
245,8,2000000,10000,0.1,2,360.0,354.0,11430720,22900000000000.0
246,8,400000,1000000,0.3,2,361.0,71.71897321428573,17349248,6940000000000.0
247,8,4000,1000,0.3,3,360.0,347.35044642857144,422145024,1690000000000.0
248,8,2000000,100000,0.7,2,362.0,351.0,15705088,31400000000000.0
249,8,400000,1000000,0.5,3,361.0,113.0,24887296,9950000000000.0
250,8,2000000,100000,0.5,1,361.0,347.0,13647872,27300000000000.0
251,8,200000,1000,0.7,2,360.0,357.00669642857144,166586112,33300000000000.0
252,8,400000,1000,0.1,2,360.0,354.99776785714283,78220800,31300000000000.0
253,8,2000000,10000,0.3,1,362.0,359.0,14287616,28600000000000.0
254,8,2000000,10000,0.5,3,360.0,359.0,14049280,28100000000000.0
255,8,200000,100000,0.3,3,360.0,183.0,105776384,21200000000000.0
256,8,400000,0,0.7,3,360.0,359.04910714285717,75160064,30100000000000.0
257,8,400000,1000,1.0,2,361.0,360.0,68888064,27600000000000.0
258,8,4000000,100,0.3,2,363.0,363.0,7504000,30000000000000.0
259,8,4000000,0,0.3,0,362.0,362.0,8164352,32700000000000.0
260,8,2000000,0,0.7,1,363.0,363.0,16686656,33400000000000.0
261,8,40000,1000,0.1,0,360.0,311.21651785714283,692596800,27700000000000.0
262,8,2000000,10000,0.7,1,363.0,362.0,12760384,25500000000000.0
263,8,2000,1000,0.5,3,360.0,352.4107142857143,429606912,859000000000.0
264,8,200000,0,1.0,0,360.0,359.00669642857144,138977664,27800000000000.0
265,8,4000000,100,0.3,0,362.0,362.0,7984256,31900000000000.0
266,8,20000,10000,0.5,1,360.0,260.125,908687360,18200000000000.0
267,8,200000,100,0.5,2,360.0,358.69419642857144,161667072,32300000000000.0
268,8,200000,0,0.7,1,360.0,359.0,152984384,30600000000000.0
269,8,400000,100,0.5,1,360.0,359.0,76969984,30800000000000.0
270,8,20000,100,0.3,0,360.0,342.99330357142856,1228915072,24600000000000.0
271,8,20000,0,0.1,0,360.0,343.0,1618263360,32400000000000.0
272,8,40000,1000000,0.3,2,360.0,10.906026785714289,20951168,838000000000.0
273,8,400000,100000,0.5,1,360.0,299.0,60913664,24400000000000.0
274,8,20000,100000,0.1,2,360.0,15.454687500000002,69189120,1380000000000.0
275,8,40000,100,0.3,3,360.0,349.28348214285717,787499776,31500000000000.0
276,8,4000000,100,1.0,3,365.125,365.0,8010240,32000000000000.0
277,8,400000,10000,0.5,0,360.0,353.0,70848512,28300000000000.0
278,8,4000000,10000,0.7,0,369.0,368.0,6169856,24700000000000.0
279,8,4000000,10000,0.3,1,361.0,360.0,7804160,31200000000000.0
280,8,40000,1000,0.1,2,360.0,312.69642857142856,670561920,26800000000000.0
281,8,40000,10000,0.7,3,360.0,307.14732142857144,653584064,26100000000000.0
282,8,40000,100000,1.0,3,360.0,174.0,367469760,14700000000000.0
283,8,40000,10000,0.1,1,360.0,179.44866071428572,349836480,14000000000000.0
284,8,20000,0,1.0,2,360.0,348.39285714285717,1418413248,28400000000000.0
285,8,4000,1000,1.0,2,360.0,353.4263392857143,428547840,1710000000000.0
286,8,2000,10000,0.1,3,360.0,21.170758928571427,656772480,1310000000000.0
287,8,4000000,1000000,0.3,0,363.0,255.0,6423424,25700000000000.0
288,8,20000,1000,1.0,0,360.0,341.96205357142856,1423219392,28500000000000.0
289,8,4000,100,0.5,3,360.0,351.7857142857143,644259840,2580000000000.0
290,8,4000,1000000,1.0,3,360.0,70.54955357142858,57873984,231000000000.0
291,8,2000000,0,0.3,3,360.0,360.0,18669952,37300000000000.0
292,8,4000000,100000,0.7,2,361.0,355.0,7852544,31400000000000.0
293,8,4000,1000000,1.0,2,361.0,55.922767857142844,60877824,244000000000.0
294,8,2000,100,0.5,3,360.0,356.765625,362973184,726000000000.0
295,8,40000,1000000,0.5,0,361.0,18.5,34320384,1370000000000.0
296,8,4000000,100000,0.7,3,361.0,355.0,7291648,29200000000000.0
297,8,400000,100,0.1,0,360.0,359.0,68604480,27400000000000.0
298,8,2000000,100,0.7,3,363.0,362.0,12760384,25500000000000.0
299,8,2000000,100,0.7,2,363.0,363.0,13601728,27200000000000.0
300,8,4000000,0,0.1,0,360.0,360.0,11249280,45000000000000.0
301,8,20000,100000,0.1,1,360.0,15.50200892857143,69189120,1380000000000.0
302,8,40000,0,0.1,1,360.0,350.8638392857143,801702720,32100000000000.0
303,8,400000,100,0.1,1,360.0,358.94642857142856,75841920,30300000000000.0
304,8,40000,1000000,0.1,0,360.0,5.871406250000001,7136640,285000000000.0
305,8,200000,100000,1.0,3,360.0,292.0,134572032,26900000000000.0
306,8,4000000,100000,0.5,0,361.0,353.0,7727104,30900000000000.0
307,8,40000,10000,0.3,3,360.0,264.9575892857143,531943552,21300000000000.0
308,8,2000000,1000000,0.7,1,364.0,283.0,11358144,22700000000000.0
309,8,2000,1000000,0.3,2,361.0,8.482388392857144,21131264,42300000000.0
310,8,4000,100000,1.0,2,360.0,242.19866071428572,230895168,924000000000.0
311,8,2000,0,0.5,0,360.0,357.75,331964416,664000000000.0
312,8,20000,0,0.5,1,360.0,348.73214285714283,1138092032,22800000000000.0
313,8,4000,100000,1.0,0,360.0,240.99776785714286,234099264,936000000000.0
314,8,4000000,10000,0.7,3,366.0,366.0,7572096,30300000000000.0
315,8,400000,10000,0.7,3,360.0,356.0,58753856,23500000000000.0
316,8,400000,100000,1.0,2,360.0,330.0,58875264,23600000000000.0
317,8,2000,10000,0.3,2,360.0,251.8125,610165248,1220000000000.0
318,8,400000,1000,1.0,0,361.0,360.0,65083200,26000000000000.0
319,8,200000,100000,1.0,0,360.0,297.0,125160000,25000000000000.0
320,8,4000000,1000000,0.7,1,366.0,318.0,6730752,26900000000000.0
321,8,4000,100000,0.3,0,360.0,90.02834821428571,160645632,643000000000.0
322,8,2000,1000,1.0,2,360.0,354.734375,428748096,857000000000.0
323,8,200000,100000,0.7,1,360.0,267.0,129426752,25900000000000.0
324,8,200000,1000,1.0,1,360.0,358.1986607142857,146387136,29300000000000.0
325,8,4000000,0,0.5,1,361.0,361.0,9031680,36100000000000.0
326,8,2000000,10000,0.5,0,361.0,359.0,12644352,25300000000000.0
327,8,2000000,1000,0.1,2,360.0,359.0,14575680,29200000000000.0
328,8,4000000,100000,0.7,1,364.0,359.0,6450304,25800000000000.0
329,8,2000,10000,0.1,2,360.0,22.217633928571427,654655680,1310000000000.0
330,8,4000,100000,0.1,3,360.0,3.3084375000000006,71547840,286000000000.0
331,8,2000,100000,1.0,1,360.0,244.82589285714286,227490816,455000000000.0
332,8,2000,10000,0.3,0,360.0,252.76339285714286,605662848,1210000000000.0
333,8,2000,100000,0.3,2,360.0,63.641071428571436,176854272,354000000000.0
334,8,4000,1000000,0.5,1,360.0,12.003794642857143,34922496,140000000000.0
335,8,40000,1000,0.5,3,360.0,345.0200892857143,743206912,29700000000000.0
336,8,400000,0,0.1,2,360.0,359.0,82071360,32800000000000.0
337,8,4000,100000,0.1,2,360.0,3.387700892857143,71527680,286000000000.0
338,8,2000,1000,0.3,3,360.0,345.7700892857143,543409664,1090000000000.0
339,8,2000,1000,0.7,1,360.0,354.5,369069568,738000000000.0
340,8,20000,10000,0.7,0,360.0,270.04464285714283,1115762368,22300000000000.0
341,8,400000,10000,0.5,2,360.0,352.68080357142856,73256960,29300000000000.0
342,8,40000,10000,0.7,0,360.0,303.9888392857143,698736192,27900000000000.0
343,8,400000,10000,0.1,1,360.0,318.7455357142857,80861760,32300000000000.0
344,8,400000,0,0.5,3,360.0,360.0,78675968,31500000000000.0
345,8,200000,0,0.5,3,360.0,359.0,165580800,33100000000000.0
346,8,20000,100000,0.5,3,360.0,63.86830357142856,294232064,5880000000000.0
347,8,2000000,100000,0.5,3,362.0,347.0,14149632,28300000000000.0
348,8,20000,100000,1.0,0,360.0,106.80580357142857,500039232,10000000000000.0
349,8,2000000,100,0.5,1,362.0,362.0,13848576,27700000000000.0
350,8,2000000,100000,0.3,3,361.0,336.0,15068032,30100000000000.0
351,8,2000000,10000,0.3,0,360.0,358.0,14407680,28800000000000.0
352,8,20000,100000,0.5,1,360.0,64.52924107142857,293629952,5870000000000.0
353,8,2000,100,0.3,1,360.0,353.5982142857143,618569728,1240000000000.0
354,8,20000,100,0.5,0,360.0,345.83482142857144,1258614784,25200000000000.0
355,8,400000,10000,1.0,0,361.0,357.0,61478592,24600000000000.0
356,8,2000000,100000,0.1,1,360.0,279.95089285714283,16228800,32500000000000.0
357,8,2000,100000,0.5,0,360.0,138.75,220372992,441000000000.0
358,8,4000000,100,0.3,3,362.0,362.0,8104320,32400000000000.0
359,8,2000000,1000000,0.1,1,361.0,87.11316964285713,5523840,11000000000000.0
360,8,400000,1000,0.5,2,360.0,359.0,65429504,26200000000000.0
361,8,2000,100,0.7,2,360.0,357.5,322795648,646000000000.0
362,8,4000000,10000,0.1,0,361.0,356.0,8930880,35700000000000.0
363,8,4000,1000,1.0,1,360.0,353.18973214285717,441364224,1770000000000.0
