,App,Num Nodes,Inhib Message Size,Inhib Wait Time (us),Inhib Comm Sparsity,App Time Average Mean,App Time Average Median,App Time Average Std,MPI Time Average Mean,MPI Time Average Median,MPI Time Average Std,Total Messages Sent Mean,Total Messages Sent Median,Total Messages Sent Std,Inhib App Time Average Mean,Inhib App Time Average Median,Inhib App Time Average Std,Inhib MPI Time Average Mean,Inhib MPI Time Average Median,Inhib MPI Time Average Std,Inhib Total Messages Sent Mean,Inhib Total Messages Sent Median,Inhib Total Messages Sent Std
1117,laghos,8,2000000,100,0.1,461.6666666666667,474.0,33.26158945891392,188.77827380952382,200.94642857142858,32.940870455037555,801311390.0,801311390.0,0.0,332.0,332.0,0.0,332.0,332.0,0.0,14031360.0,12156480.0,3929545.4979933747
1118,laghos,8,2000000,100,0.3,488.75,484.0,39.76074278313557,215.25446428571428,211.52008928571428,37.912483898415005,801311390.0,801311390.0,0.0,332.25,332.0,0.4999999999999952,332.0,332.0,0.0,12846848.0,13056960.0,2407774.6836601356
1119,laghos,8,2000000,100,0.5,484.6666666666667,489.0,17.897858344878397,210.56919642857142,216.13169642857142,17.5276589914166,801311390.0,801311390.0,0.0,333.3333333333333,333.0,0.5773502691896216,332.6666666666667,332.0,1.1547005383792557,12510549.333333334,11841536.0,1706967.5596089498
1120,laghos,8,2000000,100,0.7,465.75,465.0,26.862303202319286,192.57533482142856,191.88727678571428,27.09548693660855,801311390.0,801311390.0,0.0,334.25,334.5,0.9574271077563381,334.0,334.0,0.816496580927726,12374768.0,12339712.0,529333.9919257025
1121,laghos,8,2000000,100,1.0,478.5,491.0,25.670995305986864,205.78459821428572,218.38169642857144,25.67731824303345,801311390.0,801311390.0,0.0,333.75,334.0,0.5,333.75,334.0,0.5,11815104.0,11314464.0,1899795.225344037
1122,laghos,8,2000000,1000,0.1,492.0,521.0,53.73081052803875,219.39136904761904,248.38169642857142,53.727882326334324,801311390.0,801311390.0,0.0,332.0,332.0,0.0,331.6666666666667,332.0,0.5773502691896216,13594560.0,11491200.0,5883485.686835653
1123,laghos,8,2000000,1000,0.3,485.25,495.0,25.95348403072955,212.33147321428572,222.40401785714286,26.074396598271775,801311390.0,801311390.0,0.0,332.75,333.0,0.5000000000000047,332.5,332.5,0.577350269189634,11961376.0,11406080.0,2470020.7556914715
1124,laghos,8,2000000,1000,0.5,482.0,481.5,36.99549522126534,209.03850446428572,208.734375,37.43355190208136,801311390.0,801311390.0,0.0,333.25,333.5,0.9574271077563381,332.75,332.5,0.9574271077563405,12819968.0,12744704.0,1943092.1886711053
1125,laghos,8,2000000,1000,0.7,478.5,492.0,35.49178308660565,205.67020089285714,219.86941964285714,36.49114904533549,801311390.0,801311390.0,0.0,334.0,334.0,1.1547005383792515,333.75,334.0,1.4999999999999984,12094320.0,12620160.0,2781894.791043927
1126,laghos,8,2000000,1000,1.0,463.75,461.5,23.099422792211346,190.55022321428572,187.99330357142858,23.465700261039842,801311390.0,801311390.0,0.0,334.75,334.5,1.707825127659933,334.5,334.5,1.2909944487358056,12115488.0,12015360.0,1102924.0475173257
1127,laghos,8,2000000,10000,0.1,481.2728794642857,482.0,27.596803566605875,208.77957589285714,209.53013392857144,27.535409473906498,801311390.0,801311390.0,0.0,332.25,332.0,0.4999999999999952,326.0,326.0,0.8164965809277203,12564720.0,12710880.0,2088052.7993324306
1128,laghos,8,2000000,10000,0.3,493.75,501.5,49.94246689942338,220.76339285714286,227.73660714285714,49.70299012092831,801311390.0,801311390.0,0.0,332.75,333.0,0.4999999999999952,330.5,330.5,0.577350269189634,12981920.0,12636736.0,2631098.3043243876
1129,laghos,8,2000000,10000,0.5,484.0,496.5,29.495762407505257,211.23270089285714,223.48325892857144,29.16671419694028,801311390.0,801311390.0,0.0,334.0,334.0,0.816496580927726,332.25,332.5,0.9574271077563307,12544000.0,12644352.0,2467652.75527548
1130,laghos,8,2000000,10000,0.7,483.25,488.5,31.223655562196214,210.01841517857142,214.58147321428572,31.18324414145969,801311390.0,801311390.0,0.0,334.25,334.5,0.9574271077563405,333.0,333.0,0.816496580927726,12690272.0,13110944.0,1089183.3946977584
1131,laghos,8,2000000,10000,1.0,482.25,489.0,26.98610753702727,209.6953125,216.81026785714286,28.0366934672707,801311390.0,801311390.0,0.0,334.25,334.0,1.5000000000000016,333.5,333.0,1.9148542155126762,12816384.0,12916512.0,1144558.375171839
1132,laghos,8,2000000,100000,0.1,450.5161830357143,450.0,36.949776965506516,176.54352678571428,175.31808035714283,38.59674434199797,801311390.0,801311390.0,0.0,332.0,332.0,0.0,266.9626116071429,266.5,10.149020414660999,13169520.0,13265280.0,2034154.6560672324
1133,laghos,8,2000000,100000,0.3,475.25,487.5,38.265519727294965,202.36439732142858,214.33258928571428,38.55496052110942,801311390.0,801311390.0,0.0,332.59375,332.6875,0.49344663676362727,310.75,312.0,3.2015621187164243,13147008.0,12636736.0,1942787.3873559437
1134,laghos,8,2000000,100000,0.5,478.75,483.5,33.944808144987356,205.70535714285714,210.32589285714286,34.34386093477716,801311390.0,801311390.0,0.0,333.75,333.0,1.5,321.75,322.0,2.8722813232690134,11891712.0,11038720.0,2151530.653869163
1135,laghos,8,2000000,100000,0.7,470.0,468.0,46.8187996428785,197.24386160714286,195.6171875,47.026319441720865,801311390.0,801311390.0,0.0,333.75,334.0,0.4999999999999952,324.5,324.5,1.2909944487358056,12970720.0,12760384.0,1357109.4796731274
1136,laghos,8,2000000,100000,1.0,481.5,485.5,40.12065137390801,208.50390625,212.63392857142856,40.30333437498691,801311390.0,801311390.0,0.0,335.75,335.5,1.7078251276599345,329.25,329.0,2.0615528128088294,12716256.0,12916512.0,1271796.4105752148
1137,laghos,8,2000000,1000000,0.1,416.0,394.0,76.15773105863909,142.32209821428572,120.58939732142858,76.86310841572599,801311390.0,801311390.0,0.0,332.75,333.0,0.4999999999999952,111.21501116071428,96.03002232142858,35.366520187016974,4465440.0,4767840.0,709620.545362097
1138,laghos,8,2000000,1000000,0.3,409.25,411.5,25.38208029299411,135.84765625,137.47321428571428,25.65773257432391,801311390.0,801311390.0,0.0,333.5,333.5,0.5773502691896257,186.79241071428572,186.08482142857144,9.997904156966486,8794688.0,8854720.0,609258.2584356162
1139,laghos,8,2000000,1000000,0.5,463.0,473.0,37.77124126457411,190.18917410714286,201.05022321428572,38.56729102170168,801311390.0,801311390.0,0.0,333.5,333.5,0.5773502691896257,243.0,240.0,12.832251036613439,9081856.0,9332736.0,1273324.13333919
1140,laghos,8,2000000,1000000,0.7,472.0,474.0,40.60377650744653,199.01841517857144,200.97433035714286,40.78925399302205,801311390.0,801311390.0,0.0,335.0,335.5,2.1602468994692936,264.75,266.0,8.732124598286484,9850736.0,9535232.0,1152768.6459395627
1141,laghos,8,2000000,1000000,1.0,469.0,491.0,38.1051177665153,196.09449404761904,217.93973214285714,37.8970039426747,801311390.0,801311390.0,0.0,334.6666666666667,335.0,0.5773502691896216,278.3333333333333,281.0,6.429100507328642,11281088.0,10813824.0,1173393.078527396
1142,laghos,8,4000000,0,0.1,465.75,440.0,52.84174486142561,192.35323660714286,166.75669642857144,52.95973855575773,801311390.0,801311390.0,0.0,332.0,332.0,0.0,332.0,332.0,0.0,7751520.0,8003520.0,1105005.8722015915
1143,laghos,8,4000000,0,0.3,477.75,457.0,45.59513862975599,203.79296875,182.52120535714286,45.45484723774053,801311390.0,801311390.0,0.0,333.25,333.0,1.4999999999999984,333.25,333.0,1.4999999999999984,7203840.0,7443968.0,614167.7516596477
1144,laghos,8,4000000,0,0.5,500.75,502.0,44.63462781294362,226.36272321428572,226.29910714285714,43.80168342013117,801311390.0,801311390.0,0.0,333.5,333.5,1.2909944487358056,333.5,333.5,1.2909944487358056,5770240.0,5519360.0,960797.2511756404
1145,laghos,8,4000000,0,0.7,512.1690848214286,490.5,62.08255651141525,238.0625,217.79241071428572,61.52735198039821,801311390.0,801311390.0,0.0,337.5061383928571,337.0122767857143,2.6411355792611064,337.25,337.0,2.217355782608346,5994576.0,6730752.0,1567229.3092648142
1146,laghos,8,4000000,0,1.0,487.75,478.0,33.48009358808107,214.27622767857144,204.21651785714286,33.47206705412952,801311390.0,801311390.0,0.0,340.0,341.0,2.7080128015453147,340.0,341.0,2.7080128015453147,6258000.0,6608448.0,1038953.6550510807
1147,laghos,8,4000000,100,0.1,490.0,504.5,30.757112998459398,216.46875,230.84040178571428,31.112443157579754,801311390.0,801311390.0,0.0,332.25,332.0,0.5,332.0,332.0,0.0,6415920.0,5967360.0,2169261.9028600487
1148,laghos,8,4000000,100,0.3,459.5,458.0,23.41651838624464,185.78069196428572,183.38950892857144,22.77737490538911,801311390.0,801311390.0,0.0,333.25,333.0,0.4999999999999952,333.25,333.0,0.4999999999999952,6858656.0,6753600.0,823664.417568223
1149,laghos,8,4000000,100,0.5,487.75,485.5,21.715969546242533,214.08816964285714,211.48772321428572,21.628992244161076,801311390.0,801311390.0,0.0,333.75,333.0,2.3629078131262973,333.75,333.0,2.3629078131262973,6347264.0,6422528.0,237122.52486285084
1150,laghos,8,4000000,100,0.7,479.3333333333333,474.0,21.50193789716018,205.92782738095238,199.640625,22.397359394692426,801311390.0,801311390.0,0.0,335.375,335.125,2.5093574874855915,335.0,335.0,2.0,6076373.333333333,6450304.0,1033607.2011307456
1151,laghos,8,4000000,100,1.0,481.5,475.5,16.743157806499152,208.85267857142856,203.16852678571428,16.76669358712684,801311390.0,801311390.0,0.0,339.0,340.5,4.966554808583774,338.75,340.0,4.9916597106239795,6458256.0,6608448.0,619931.6855267199
1152,laghos,8,4000000,1000,0.1,485.0,482.0,32.84306116467627,212.03459821428572,209.46428571428572,32.91502273279358,801311390.0,801311390.0,0.0,332.75,333.0,0.4999999999999952,332.0,332.0,0.0,5700240.0,5664960.0,1627215.079576145
1153,laghos,8,4000000,1000,0.3,474.0,481.5,17.454703282114732,201.14787946428572,208.47544642857144,16.925665270434898,801311390.0,801311390.0,0.0,333.25,333.5,0.9574271077563307,333.0,333.0,1.1547005383792432,6468448.0,6573504.0,670954.4007715179
1154,laghos,8,4000000,1000,0.5,492.5,489.5,22.898325994127465,219.87444196428572,216.69754464285714,22.756843914825446,801311390.0,801311390.0,0.0,334.5,334.5,1.2909944487358056,334.5,334.5,1.2909944487358056,5920768.0,5870592.0,764258.062719655
1155,laghos,8,4000000,1000,0.7,485.5,489.5,18.15672510852843,212.62667410714286,217.23883928571428,18.200506537295965,801311390.0,801311390.0,0.0,336.5,336.0,3.6968455021364712,336.5,336.0,3.6968455021364712,5644016.0,5608960.0,620534.110757284
1156,laghos,8,4000000,1000,1.0,486.0,480.0,18.40289832245635,212.43247767857142,205.54575892857142,18.88253860897932,801311390.0,801311390.0,0.0,338.75,339.0,2.2173557826083483,338.5,338.5,2.380476142847615,5857488.0,6207936.0,1238514.9602455352
1157,laghos,8,4000000,10000,0.1,497.0,503.5,22.759613353482088,224.43024553571428,230.67745535714286,22.968437438219343,801311390.0,801311390.0,0.0,332.5,332.5,0.5773502691896257,329.5,329.5,0.5773502691896257,5770800.0,5503680.0,897120.0
1158,laghos,8,4000000,10000,0.3,465.75,456.5,23.79600806858159,192.51506696428572,182.68080357142856,24.561313604526198,801311390.0,801311390.0,0.0,333.0,333.0,0.0,331.75,332.0,0.5,6963712.0,6963712.0,451904.4788743155
1159,laghos,8,4000000,10000,0.5,485.5,492.5,36.02314071075239,211.78515625,218.328125,35.80842115758787,801311390.0,801311390.0,0.0,334.48939732142856,334.4787946428571,1.2966314968409982,333.75,333.5,1.707825127659933,6121472.0,6372352.0,1628466.9563897615
1160,laghos,8,4000000,10000,0.7,489.0,491.0,16.693312034065215,216.64341517857142,218.80803571428572,16.85589918916876,801311390.0,801311390.0,0.0,335.75,335.0,2.9860788111948193,335.25,334.5,3.403429642777029,6029632.0,5749184.0,978223.6359333517
1161,laghos,8,4000000,10000,1.0,498.0,500.0,17.08800749063506,225.24181547619048,227.03794642857142,16.317612439084353,801311390.0,801311390.0,0.0,335.6666666666667,336.0,2.5166114784235765,335.0,335.0,2.0,6141184.0,6408192.0,643732.9755978017
1162,laghos,8,4000000,100000,0.1,482.25,478.0,20.854655755170516,208.89676339285714,204.63727678571428,21.19851090728554,801311390.0,801311390.0,0.0,332.5,332.5,0.5773502691896257,302.25,301.5,3.593976442141304,6113520.0,6289920.0,721336.5195246945
1163,laghos,8,4000000,100000,0.3,488.9453125,484.390625,35.36758585989849,215.84263392857144,211.44308035714286,35.734196760901035,801311390.0,801311390.0,0.0,332.75,332.5,0.9574271077563381,322.75,322.5,0.9574271077563307,6228320.0,6243328.0,1033265.6499468083
1164,laghos,8,4000000,100000,0.5,492.5446428571429,491.0,34.85645216675185,219.17578125,216.59598214285714,34.98649427638565,801311390.0,801311390.0,0.0,335.25,335.5,0.9574271077563381,329.25,329.0,0.4999999999999952,6021120.0,6021120.0,871002.9472403256
1165,laghos,8,4000000,100000,0.7,491.0,480.0,33.13608305156178,217.46484375,206.97879464285714,34.47712283741696,801311390.0,801311390.0,0.0,336.75,337.0,1.2583057392117898,332.5,332.5,1.2909944487358056,6064688.0,6099744.0,699950.4912625368
1166,laghos,8,4000000,100000,1.0,488.5,491.0,14.999999999999993,214.32756696428572,215.14732142857142,15.166586696119895,801311390.0,801311390.0,0.0,338.0161830357143,338.03236607142856,2.5738219571954835,335.0,335.0,1.632993161855452,5807424.0,5807424.0,1245242.413103569
1167,laghos,8,4000000,1000000,0.1,461.0,443.0,63.14533500848129,186.14508928571428,169.83147321428572,60.48795120774539,801311390.0,801311390.0,0.0,332.75,333.0,0.5000000000000047,166.0,168.0,14.094916341243986,3361680.0,3316320.0,284808.31448537455
1168,laghos,8,4000000,1000000,0.3,462.02232142857144,466.0446428571429,29.862216812967777,189.36049107142856,193.47433035714286,29.973505769439956,801311390.0,801311390.0,0.0,334.25,334.0,1.5000000000000016,259.5,256.5,13.428824718989121,4472384.0,4652480.0,869255.6210336903
1169,laghos,8,4000000,1000000,0.5,484.5,474.5,51.43604443060009,212.12165178571428,202.41517857142856,51.06869924533043,801311390.0,801311390.0,0.0,336.0,336.0,1.1547005383792432,287.75,287.5,8.261355820929152,4841984.0,4766720.0,833082.7924346215
1170,laghos,8,4000000,1000000,0.7,457.25,444.5,41.20173944548135,184.24665178571428,171.51897321428572,41.338705196382925,801311390.0,801311390.0,0.0,337.5,338.5,2.3804761428476167,295.75,295.5,2.0615528128088303,5749184.0,5819296.0,549086.3405379278
1171,laghos,8,4000000,1000000,1.0,491.0,481.0,29.30870177950569,218.29985119047618,208.01339285714286,29.08213676601186,801311390.0,801311390.0,0.0,336.6666666666667,337.0,3.5118845842842537,309.0,310.0,5.5677643628300215,5540416.0,5406912.0,416866.1063890899
1172,lammps,8,2000,0,0.3,373.3333333333333,361.0,25.813433195399117,36.946577380952384,25.576919642857142,25.771926253602704,457408.0,457408.0,0.0,266.0,266.0,0.0,258.3229166666667,264.0,10.51683608058209,1063907114.6666666,231903616.0,1478924642.5489264
1173,lammps,8,2000,0,0.5,371.3333333333333,360.0,27.790885796126275,34.933474702380956,25.14397321428571,25.729839243210062,457408.0,457408.0,0.0,266.0,266.0,0.0,262.93154761904765,264.8392857142857,3.4444194427536163,544275797.3333334,220674048.0,578841134.294099
1174,lammps,8,2000,0,0.7,362.5,355.0,19.209372712298546,26.522449776785713,17.934252232142857,19.939574452359246,457408.0,457408.0,0.0,297.0,266.0,61.99999999999999,295.5122767857143,264.484375,62.3254411161152,220362016.0,239572704.0,66382156.13295288
1175,lammps,8,2000,0,1.0,358.0,357.0,5.0332229568471645,21.45765066964286,20.363638392857144,6.588263333337078,457408.0,457408.0,0.0,266.0,266.0,0.0,263.875,263.875,0.14433756729741465,324514848.0,319808832.0,10931238.71337407
1176,lammps,8,2000,100,0.3,359.0,357.5,5.2281290471193715,24.284581473214285,23.54341517857143,4.758196452223183,457408.0,457408.0,0.0,266.0,266.0,0.0,261.73549107142856,262.5078125,1.9862346661247556,412524896.0,353678528.0,178603505.915094
1177,lammps,8,2000,100,0.5,352.0,352.0,1.1547005383792515,15.258297991071428,15.173928571428572,1.634983614919799,457408.0,457408.0,0.0,266.0,266.0,0.0,263.7338169642857,264.0,0.6248495115381719,258331136.0,240242688.0,69612824.4931807
1178,lammps,8,2000,100,0.7,351.25,351.0,2.872281323269015,13.597176339285715,12.92396205357143,2.1225488910604176,457408.0,457408.0,0.0,266.0,266.0,0.0,264.01953125,264.0122767857143,0.025474804041333256,250229728.0,249178048.0,16777534.490588617
1179,lammps,8,2000,100,1.0,353.3125,353.0,4.5155979670471105,16.818554687499997,16.092064732142855,2.3244367188905546,457408.0,457408.0,0.0,266.0,266.0,0.0,263.72544642857144,263.6618303571429,0.1875088575005383,340234944.0,330522528.0,29611265.448408786
1180,lammps,8,2000,1000,0.3,355.0,354.0,2.6457513110645907,17.442090773809525,16.79169642857143,2.7141664379864006,457408.0,457408.0,0.0,266.0,266.0,0.0,247.92261904761904,257.8482142857143,19.987426459269596,734151338.6666666,336959616.0,823381899.9856285
1181,lammps,8,2000,1000,0.5,355.5,355.0,3.41565025531987,19.598303571428573,19.57411830357143,3.5275525247134976,457408.0,457408.0,0.0,266.0,266.0,0.0,258.9955357142857,261.5,6.051374004177499,417138176.0,259159040.0,368856344.2447648
1182,lammps,8,2000,1000,0.7,358.5,359.0,6.4031242374328405,22.600608258928574,23.35318080357143,6.114009608728174,457408.0,457408.0,0.0,266.0,266.0,0.0,261.9944196428571,262.0,0.21151246751862096,265338864.0,268318624.0,23292770.958007272
1183,lammps,8,2000,1000,1.0,352.25,353.0,7.88986691902975,16.787829241071428,16.305725446428568,5.69770913920503,457408.0,457408.0,0.0,266.0,266.0,0.0,261.9921875,262.0,0.015625,329671440.0,328119456.0,11810436.094852382
